Gender,Height,Weight,Age,Bmi,Bmi_class,Goals,Injury,Current_fitness_level,Intensity_level,Bmi_class_Normal weight,Bmi_class_Obese,Bmi_class_Overweight,Bmi_class_Underweight,Goals_Maintain,Goals_Weight gain,Goals_Weight loss,Current_fitness_level_Advance,Current_fitness_level_Beginner,Current_fitness_level_Intermediate
1,1.527530925,49.49817235,33,21.21334430388763,Normal weight,Maintain,0,Beginner,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,1.668479642,68.15030926,36,24.48082261297001,Normal weight,Maintain,0,Intermediate,6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,1.669523831,62.47262322,27,22.41323254440618,Normal weight,Maintain,1,Beginner,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,1.542418455,58.70450638,41,24.67555984263255,Normal weight,Maintain,0,Intermediate,5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,1.650008214,60.79375749,43,22.32989980156598,Normal weight,Maintain,1,Beginner,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,1.606682593,55.83652056,24,21.63008223001347,Normal weight,Maintain,1,Beginner,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,1.671796638,71.43197798,24,25.55793616165395,Overweight,Weight loss,0,Beginner,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,1.612092672,62.50657259,43,24.05169446804802,Normal weight,Maintain,0,Beginner,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,1.806522543,79.83689124,33,24.46340171512901,Normal weight,Maintain,0,Intermediate,6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,1.609957776,64.37673019,34,24.83704603305773,Normal weight,Maintain,0,Beginner,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,1.514841544,57.77909617,39,25.17887547486397,Overweight,Weight loss,1,Beginner,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,1.539293249,52.69390994,49,22.23912498102052,Normal weight,Maintain,0,Intermediate,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,1.593253593,60.12527178,47,23.68575536440828,Normal weight,Maintain,0,Beginner,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,1.540212989,52.79861434,31,22.25670972868382,Normal weight,Maintain,0,Intermediate,6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,1.680417924,72.74852732,35,25.76259437021265,Overweight,Weight loss,0,Beginner,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,1.721346903,70.70424459,31,23.86210110947178,Normal weight,Maintain,1,Beginner,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,1.53724942,54.67036837,35,23.13467082556629,Normal weight,Maintain,0,Beginner,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,1.760234386,83.98547382,21,27.10585903526858,Overweight,Weight loss,0,Beginner,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,1.626259651,60.85370845,36,23.009504990651,Normal weight,Maintain,0,Intermediate,6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,1.654202592,65.54772389,40,23.95412004401907,Normal weight,Maintain,0,Beginner,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,1.614494795,59.77136535,46,22.93083545830034,Normal weight,Maintain,0,Intermediate,5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,1.608025247,60.30602752,31,23.32249428012452,Normal weight,Maintain,0,Advance,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,1.716675374,68.8862039,32,23.37523030725079,Normal weight,Maintain,1,Beginner,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,1.591839181,65.2327396,36,25.74347902488437,Overweight,Weight loss,1,Beginner,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,1.737230893,67.71102316,35,22.43594097504345,Normal weight,Maintain,0,Advance,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,1.557097427,56.05894673,26,23.1213591405296,Normal weight,Maintain,0,Intermediate,6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,1.643865858,67.62405995,29,25.02467753282209,Overweight,Weight loss,1,Beginner,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,1.701367005,78.04281727,34,26.96105772504049,Overweight,Weight loss,1,Beginner,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,1.620343243,59.91832447,45,22.82157511831879,Normal weight,Maintain,0,Intermediate,5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,1.564924335,58.11235434,22,23.72912819687219,Normal weight,Maintain,0,Advance,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,1.538237563,54.17780192,50,22.89678764006236,Normal weight,Maintain,1,Beginner,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,1.681801788,69.97408977,26,24.73931316023041,Normal weight,Maintain,0,Beginner,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,1.57563535,48.19445936,29,19.4126882908319,Normal weight,Maintain,1,Beginner,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,1.601699933,60.54001682,36,23.59827307823848,Normal weight,Maintain,1,Beginner,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,1.589522253,64.65554789,46,25.5901346818901,Overweight,Weight loss,1,Beginner,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,1.614397235,60.34071553,48,23.15206034030636,Normal weight,Maintain,0,Beginner,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,1.671162068,63.57346183,33,22.76348345932765,Normal weight,Maintain,0,Intermediate,6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,1.545140229,57.83785721,39,24.225703355432,Normal weight,Maintain,0,Intermediate,5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,1.693039961,72.09239916,31,25.15098862353771,Overweight,Weight loss,0,Advance,8,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1,1.614716897,59.34429594,32,22.76073078222045,Normal weight,Maintain,0,Beginner,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,1.725884752,77.69161257,21,26.08258024147937,Overweight,Weight loss,0,Intermediate,6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,1.584857098,63.42390055,28,25.25065970067797,Overweight,Weight loss,0,Beginner,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,1.669730525,76.0379851,23,27.27330860391288,Overweight,Weight loss,0,Beginner,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,1.593468105,66.83468401,25,26.32177358217531,Overweight,Weight loss,0,Advance,8,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1,1.610309173,63.58476031,29,24.52079264237173,Normal weight,Maintain,0,Intermediate,6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,1.629688777,62.73265396,22,23.62024030276825,Normal weight,Maintain,1,Beginner,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,1.447662084,38.28310463,47,18.26723225792324,Underweight,Weight gain,0,Intermediate,5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1,1.637444596,63.2731478,30,23.59859855194698,Normal weight,Maintain,0,Beginner,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,1.560289077,46.75048098,26,19.20330355322017,Normal weight,Maintain,0,Intermediate,6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,1.569453003,50.09483268,48,20.3374407013439,Normal weight,Maintain,0,Intermediate,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,1.643166556,62.30414542,36,23.07564077412432,Normal weight,Maintain,0,Intermediate,6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,1.601742244,55.52546002,36,21.6424740704008,Normal weight,Maintain,0,Advance,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,1.501269858,56.71190793,35,25.16267035531022,Overweight,Weight loss,1,Beginner,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,1.744625426,71.62132058,46,23.53086700976297,Normal weight,Maintain,0,Advance,7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,1.722368911,73.29703489,37,24.70779849111128,Normal weight,Maintain,1,Beginner,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,1.587360341,57.37671443,43,22.77113218689472,Normal weight,Maintain,1,Beginner,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,1.604816353,61.57580676,23,23.90889079454623,Normal weight,Maintain,0,Intermediate,6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,1.604730526,64.42196225,33,25.0166827389658,Overweight,Weight loss,0,Beginner,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,1.670852319,64.92292123,43,23.25529865551786,Normal weight,Maintain,1,Beginner,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,1.656684361,63.28836757,50,23.05920597993689,Normal weight,Maintain,0,Intermediate,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,1.600030317,58.18240546,39,22.72664087018884,Normal weight,Maintain,0,Intermediate,5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,1.6556203,64.46241424,34,23.51717121965695,Normal weight,Maintain,0,Beginner,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,1.589062004,55.79937969,23,22.09773108766429,Normal weight,Maintain,1,Beginner,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,1.642891715,61.60611932,24,22.82474707127555,Normal weight,Maintain,0,Beginner,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,1.575313814,55.3986303,45,22.32363250233073,Normal weight,Maintain,1,Beginner,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,1.720260948,70.0058029,28,23.65622161261792,Normal weight,Maintain,1,Beginner,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,1.573893162,51.17166721,22,20.65756223268295,Normal weight,Maintain,0,Intermediate,6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,1.583145389,51.87495851,27,20.69741757061598,Normal weight,Maintain,1,Beginner,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,1.657192198,67.66493509,24,24.63870680452587,Normal weight,Maintain,0,Beginner,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,1.650730503,59.15360163,22,21.70845118562143,Normal weight,Maintain,0,Advance,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,1.521795047,51.5747987,36,22.27025598428477,Normal weight,Maintain,0,Intermediate,6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,1.616171356,58.55749293,23,22.41855745152509,Normal weight,Maintain,0,Intermediate,6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,1.618555747,64.60434054,24,24.66075527322684,Normal weight,Maintain,1,Beginner,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,1.524298952,51.27275587,37,22.06715568397065,Normal weight,Maintain,0,Advance,7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,1.673236173,67.81901713,34,24.22350603392152,Normal weight,Maintain,1,Beginner,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,1.584571936,61.12811836,30,24.34541082815774,Normal weight,Maintain,1,Beginner,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,1.469421265,44.00920175,24,20.38219021271439,Normal weight,Maintain,0,Beginner,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,1.721711462,73.55842314,37,24.81485085696734,Normal weight,Maintain,0,Beginner,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,1.572130353,56.37678862,43,22.80989196200112,Normal weight,Maintain,0,Beginner,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,1.518080274,50.45806631,32,21.89480739018937,Normal weight,Maintain,0,Beginner,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,1.588194788,53.36037958,35,21.15491951460565,Normal weight,Maintain,1,Beginner,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,1.532321807,56.32935587,47,23.99025259099656,Normal weight,Maintain,0,Beginner,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,1.681111109,71.51154213,43,25.30365790851652,Overweight,Weight loss,0,Beginner,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,1.6980093,69.87864438,43,24.23618964567664,Normal weight,Maintain,1,Beginner,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,1.66588846,57.13509677,50,20.58785627708495,Normal weight,Maintain,0,Advance,6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,1.567408037,52.08819251,41,21.2019179164255,Normal weight,Maintain,0,Beginner,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,1.524965096,52.3912236,36,22.52883501392021,Normal weight,Maintain,0,Intermediate,6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,1.669487193,65.3298218,45,23.43933520470305,Normal weight,Maintain,1,Beginner,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,1.666776696,60.66235524,27,21.83556472807756,Normal weight,Maintain,1,Beginner,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,1.524682494,46.88750389,24,20.16964644221434,Normal weight,Maintain,0,Intermediate,6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,1.620589154,57.96312651,47,22.07018365400423,Normal weight,Maintain,0,Beginner,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,1.467788149,48.45991681,46,22.4934416499665,Normal weight,Maintain,0,Intermediate,5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,1.601237223,54.41162483,48,21.22170827798132,Normal weight,Maintain,1,Beginner,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,1.541649388,40.90041073,28,17.20903189888102,Underweight,Weight gain,1,Beginner,2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1,1.553120247,47.79270857,21,19.81305665615268,Normal weight,Maintain,0,Advance,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,1.519500516,55.39790596,23,23.9933917470948,Normal weight,Maintain,0,Beginner,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,1.621886809,66.1340626,29,25.1410909319426,Overweight,Weight loss,0,Intermediate,6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,1.662666901,67.40894476,32,24.3841165803163,Normal weight,Maintain,0,Advance,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,1.610084862,67.83692699,33,26.16788560596494,Overweight,Weight loss,1,Beginner,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,1.62136055,60.95000791,40,23.18539839039301,Normal weight,Maintain,1,Beginner,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,1.592659091,63.12725328,42,24.88692525047918,Normal weight,Maintain,1,Beginner,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,1.584861695,59.12285551,44,23.53816828696964,Normal weight,Maintain,0,Intermediate,5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,1.660822116,66.25313526,23,24.01929168525101,Normal weight,Maintain,0,Advance,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,1.624556646,67.22842055,43,25.4731814865274,Overweight,Weight loss,1,Beginner,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,1.619593678,61.78270486,48,23.55346315798434,Normal weight,Maintain,0,Intermediate,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,1.598569716,65.51748126,32,25.63858369929151,Overweight,Weight loss,0,Beginner,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,1.659865602,62.32477726,23,22.62116070694956,Normal weight,Maintain,0,Beginner,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,1.588895682,48.8584457,25,19.35302587880185,Normal weight,Maintain,0,Intermediate,6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,1.694728104,67.31236365,30,23.43660917784265,Normal weight,Maintain,0,Intermediate,6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,1.587576831,65.61265894,22,26.03263524882161,Overweight,Weight loss,1,Beginner,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,1.52645268,47.35320511,38,20.32275998882534,Normal weight,Maintain,0,Advance,7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,1.684076109,73.35781357,49,25.86562334360933,Overweight,Weight loss,1,Beginner,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,1.687637588,66.05614914,35,23.19289024510251,Normal weight,Maintain,0,Intermediate,6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,1.624409272,63.85583497,47,24.19968252704706,Normal weight,Maintain,1,Beginner,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,1.530257993,47.6035881,23,20.32873597841545,Normal weight,Maintain,0,Beginner,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,1.601040924,55.34877941,28,21.59251261222892,Normal weight,Maintain,0,Intermediate,6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,1.548662848,47.55347073,44,19.82752289521248,Normal weight,Maintain,0,Beginner,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,1.608376097,58.86543046,41,22.75543299864023,Normal weight,Maintain,1,Beginner,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,1.663442101,55.02524887,22,19.88596346979645,Normal weight,Maintain,0,Beginner,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,1.559714974,56.69211048,45,23.3040896095038,Normal weight,Maintain,1,Beginner,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,1.594312256,60.41134704,25,23.76685684518064,Normal weight,Maintain,1,Beginner,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,1.528788216,52.4191922,27,22.42826459702158,Normal weight,Maintain,0,Intermediate,6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,1.651226651,68.49961373,28,25.12318771820438,Overweight,Weight loss,0,Beginner,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,1.783612617,79.71069595,38,25.05621859789071,Overweight,Weight loss,1,Beginner,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,1.592042056,61.90288451,38,24.42315773750109,Normal weight,Maintain,1,Beginner,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,1.547015467,58.50570175,39,24.44606044872075,Normal weight,Maintain,0,Intermediate,5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,1.543300176,51.83964987,50,21.76512913286937,Normal weight,Maintain,0,Intermediate,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,1.618931087,59.08397268,42,22.54306501550198,Normal weight,Maintain,0,Intermediate,5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,1.614239816,62.22660862,24,23.88031339547869,Normal weight,Maintain,0,Beginner,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,1.588387244,56.95473977,30,22.57444545086859,Normal weight,Maintain,0,Intermediate,6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,1.665333597,74.6323231,26,26.91066765369432,Overweight,Weight loss,0,Beginner,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,1.489876666,49.89245935,37,22.47678934375181,Normal weight,Maintain,0,Advance,7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,1.715004652,74.14550189,20,25.20891793279491,Overweight,Weight loss,1,Beginner,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,1.678209471,69.12473076,27,24.54376122996414,Normal weight,Maintain,0,Beginner,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,1.614763824,59.15493907,21,22.6867867554923,Normal weight,Maintain,0,Intermediate,6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,1.68026917,68.43342178,39,24.2387677900997,Normal weight,Maintain,1,Beginner,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,1.631067438,66.13218062,37,24.85816164511854,Normal weight,Maintain,0,Intermediate,5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,1.676797525,65.10118476,46,23.1540860892387,Normal weight,Maintain,0,Intermediate,5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,1.599288799,60.96680787,42,23.83634515525292,Normal weight,Maintain,1,Beginner,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,1.575027545,57.61298529,40,23.22437698913254,Normal weight,Maintain,0,Intermediate,5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,1.512486965,45.04027902,44,19.68873398731275,Normal weight,Maintain,1,Beginner,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,1.663286924,63.03043001,26,22.7832629944618,Normal weight,Maintain,0,Intermediate,6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,1.700697704,74.41691977,21,25.72867607086629,Overweight,Weight loss,0,Beginner,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,1.634480474,58.81089876,23,22.01396861442296,Normal weight,Maintain,1,Beginner,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,1.650820624,68.88956168,35,25.27863677204468,Overweight,Weight loss,0,Beginner,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,1.61619914,76.37776343,50,29.23998827288302,Overweight,Weight loss,1,Beginner,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,1.582409794,61.88042452,43,24.71242475450321,Normal weight,Maintain,0,Advance,7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,1.626090847,64.02539184,37,24.21378236151402,Normal weight,Maintain,1,Beginner,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,1.491248565,43.82982142,44,19.70922845888074,Normal weight,Maintain,1,Beginner,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,1.705786621,68.44100864,25,23.5216072283154,Normal weight,Maintain,0,Intermediate,6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,1.45677147,32.9932629,41,15.54685015363052,Underweight,Weight gain,1,Beginner,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1,1.620145218,57.89237193,39,22.05532475811731,Normal weight,Maintain,0,Beginner,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,1.612022174,57.30403884,41,22.05175758870676,Normal weight,Maintain,0,Intermediate,5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,1.518241277,50.2670573,30,21.80729871930842,Normal weight,Maintain,0,Intermediate,6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,1.734441367,71.89837965,28,23.90010763670877,Normal weight,Maintain,0,Intermediate,6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,1.647902637,66.52274176,20,24.49666951261052,Normal weight,Maintain,0,Intermediate,6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,1.609118878,60.81271244,41,23.48648986391801,Normal weight,Maintain,0,Intermediate,5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,1.686862824,72.76514511,37,25.5719511145707,Overweight,Weight loss,0,Beginner,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,1.682743616,70.23016908,28,24.80206325466697,Normal weight,Maintain,0,Intermediate,6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,1.499759487,47.79179383,38,21.24761048023037,Normal weight,Maintain,0,Advance,7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,1.684422532,74.14146785,50,26.13118445208342,Overweight,Weight loss,1,Beginner,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,1.587763877,60.67241031,34,24.06685902577411,Normal weight,Maintain,1,Beginner,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,1.763188164,77.38153042,31,24.89086510078621,Normal weight,Maintain,1,Beginner,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,1.621621483,58.85610436,22,22.38167240119754,Normal weight,Maintain,0,Beginner,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
